MCF-10A,MCF10A,MCF10A,MCF10A (repeat),MCF10Arep2,hME1
155.18135186327459,425.56397550638764,425.56397550638764,206.50643635994632,501.0958569741224,243.15397540034974
414.27371338432675,316.1754862966107,316.1754862966107,365.26418750802793,291.1865108304657,180.23458004695775
46.75861993623472,131.62227595060983,131.62227595060983,96.85048431156905,144.46632459276282,133.7135236245751
279.41941700217234,271.4114495054459,271.4114495054459,287.5898431816336,338.19351828890615,211.38562413346105
96.3015854955544,194.95160061546503,194.95160061546503,122.87219565544358,84.04710526094364,106.55606700171744
35.36887185968425,82.74595410207885,82.74595410207885,70.42435418202719,47.544057314231274,71.5862561978921
286.4549715120215,213.51096205132802,213.51096205132802,111.7798725240671,161.31112791073446,69.80787182416583
550.6741933624982,227.45298958507317,227.45298958507317,521.9503088952578,440.8873903008027,217.16873534731567
160.56845153347618,210.23180631809186,210.23180631809186,223.7612020532589,289.9525118816611,216.2540902619026
91.3364642364142,107.96791348917488,107.96791348917488,83.9317950947712,50.14454716907952,69.1741361318319
304.5294964981858,143.82561213595156,143.82561213595156,297.0497008719448,234.9396672014101,231.62361401219025
225.28889389863303,114.61947349748236,114.61947349748236,235.39411216353443,214.18765312821685,211.82628333598325
42.117435652531945,59.30323521732482,59.30323521732482,96.22086242284617,164.52682468937954,44.302523182356616
31.343895404006762,24.32619145782884,24.32619145782884,74.41364267697485,57.92894790188973,67.2120583617221
144.9264925119216,192.5808954730766,192.5808954730766,158.21878826555817,107.99414278343694,72.43082178753569
172.5733218749588,186.15169275294704,186.15169275294704,93.04611484108234,165.1876196179339,100.20990495706116
1039.8767180751258,790.0953197027707,790.0953197027707,428.57255111278886,985.3089798930853,249.3693009290667
476.3860848633629,222.65523913749675,222.65523913749675,250.82698961932982,405.11005218333486,215.7939479053117
127.74109898236841,158.69334468952212,158.69334468952212,156.2747363286233,88.86833902461389,70.5120096466219
96.89803023857529,72.55142459169126,72.55142459169126,122.26263690603191,63.72577207938424,133.68652177040929
348.62652681168254,314.29150422644335,314.29150422644335,259.35044593477403,573.1585680202662,0.0
43.038882714185135,86.3770118620652,86.3770118620652,60.19648136109279,36.88485637657317,35.37670140245389
230.12119687782933,161.66941857900912,161.66941857900912,164.75913873821185,214.7394806996329,193.72820513246222
139.72088721627176,129.95201036118738,129.95201036118738,235.16268586677361,275.06879540975535,207.85910149748506
122.76267511190409,129.95828611591062,129.95828611591062,220.86010431292712,133.46652934186943,299.68879424730216
364.91383610854007,237.47703192989158,237.47703192989158,350.1328901187864,254.3323661897799,219.36931321990787
205.8714843680919,146.3393294019535,146.3393294019535,319.4457191885838,166.99027964592216,175.76880090684404
133.70081523509148,291.5963259213037,291.5963259213037,194.01844713845668,198.168166617407,143.72381630570572
178.51440384102906,178.5995358521765,178.5995358521765,260.0965658610528,196.31709199405842,133.38561955287472
396.2886881611226,149.94495362271928,149.94495362271928,244.89863446642377,175.9633197771881,258.6708201846131
204.44102444629996,292.64102938863186,292.64102938863186,171.05835439361886,178.9626641880489,244.15819249349792
254.29931112481214,220.97118149204516,220.97118149204516,234.88651086796472,204.17359037014384,130.19784014503676
252.34264834260483,222.56017781878697,222.56017781878697,162.33504434085353,204.82766523802613,98.25310927850995
201.63329304603897,239.2380985407149,239.2380985407149,154.9375601799243,292.5311407179705,215.7613648884177
82.59472773881325,112.18348192592899,112.18348192592899,128.75990798629928,71.75523500781576,128.24800654579846
88.24361457189444,172.85866707197158,172.85866707197158,130.49980273680526,80.64738514016112,113.7646221260198
345.5652891464963,320.339959740344,320.339959740344,298.56235637603214,334.70319561576673,265.2835329695088
123.60389382635448,65.36774889039047,65.36774889039047,196.97604442526546,100.70990030719099,127.69712314806685
47.13314292615959,71.2080430817808,71.2080430817808,95.67499975741516,79.4642128403992,51.71795010708732
67.13014533236844,81.89966644304428,81.89966644304428,114.48112452892715,54.69920489712981,89.60548215133656
248.94083312968274,271.2131679125282,271.2131679125282,232.6929660175486,258.9092853658855,735.7723278787172
113.4535400686028,167.73549356714685,167.73549356714685,213.29532393561317,98.70718701706629,176.77101963155621
22.0109978952182,56.953968340396244,56.953968340396244,62.22350966950986,39.327502717957685,52.25986706632588
350.0510196465132,407.75450794968964,407.75450794968964,451.19503898758836,471.57048224701373,184.81572891799587
397.6285026073484,510.1206669158257,510.1206669158257,355.09966511399244,498.1995742560008,199.65014720751893
227.6273663063309,467.0815837162982,467.0815837162982,228.0467945257708,319.8401886490309,233.99877620588504
882.4337046379151,1206.962825267404,1206.962825267404,339.66879825388617,952.0578288723216,240.4337379739269
161.54825263714227,143.5403143339316,143.5403143339316,192.22415625557312,108.17734062403959,153.6426864259396
76.36875213758067,110.38264692805215,110.38264692805215,174.35361857313063,74.6215795369428,96.95692005276842
74.09193551891863,151.71054599638455,151.71054599638455,56.41837431453598,79.1520399100052,62.27776858409499
180.43711523468326,271.65174565325367,271.65174565325367,227.84963401639854,175.35212460408528,192.04108731826176
210.64113900120898,350.6580414602594,350.6580414602594,338.2832006459578,225.96771012068714,140.69552928619086
245.6118088755479,277.0883748437242,277.0883748437242,206.723937321506,242.5673013827589,168.12919827566282
121.00166389369421,148.96087942567308,148.96087942567308,150.06337225385553,159.45674776740626,169.380981646556
171.62937233459817,140.37283704075503,140.37283704075503,193.67059238584525,150.3756173571374,157.1563612475862
140.09840039750142,150.04754454013744,150.04754454013744,247.29903215952984,167.48968939795753,132.281314518016
65.86345821493127,74.16018422116292,74.16018422116292,137.84428706647344,58.817060553074754,112.52287863001615
123.18199365506969,319.92004506118684,319.92004506118684,200.92091848996756,86.1599065890781,139.5267835695323
283.88173466325526,355.71080232424936,355.71080232424936,236.07304420323464,145.3054310278351,99.89831552283482
79.74349144609265,77.60372105717241,77.60372105717241,85.18897025962582,71.3159030910069,141.1600661579263
303.4262092421684,221.20239815211534,221.20239815211534,238.27885960174663,325.4092039219005,339.49450641848773
208.05218740990742,239.3138943342361,239.3138943342361,485.92990205502434,144.89761739462526,155.11539831374736
248.85079792437386,201.82941035716468,201.82941035716468,266.53021441822875,111.15756626489515,171.93686986778488
408.6201208981223,293.47734464990504,293.47734464990504,242.41096458573918,220.1239212558756,142.35021072194138
263.909150804387,255.55556308232912,255.55556308232912,223.9842162277977,306.48904893761323,158.06452487527167
93.12395520912158,219.6727614166596,219.6727614166596,146.49626677959,189.85408172798626,288.4265857663617
139.17969955200653,105.30289503447206,105.30289503447206,140.51908426040615,78.59450252342795,103.8848914885863
207.2843956295932,340.6713047831298,340.6713047831298,337.48287145654547,220.4318714284186,260.1686754128901
64.91764997829623,83.01446675059309,83.01446675059309,89.1311247399,73.52120973460609,94.05739985382559
121.90243953329453,155.108808301283,155.108808301283,201.00956963975568,90.69102492105608,138.65728179824063
201.9611896059627,154.13936675534373,154.13936675534373,345.7597158951696,208.1694476454224,122.1506565963309
95.03017490055036,76.22608532780436,76.22608532780436,108.58892366553141,94.90483804771351,130.940535740436
262.9137666776141,285.07450882985484,285.07450882985484,262.4108085748489,286.35891320041827,198.5403856496891
665.1054811119787,189.4204152666221,189.4204152666221,183.51126502720388,219.6514803775103,235.3090741381432
89.96839825221113,143.80595474549582,143.80595474549582,96.47351520676465,80.9614851123732,117.26143261017552
225.85207163450667,225.1736071292452,225.1736071292452,305.8881707992906,216.36214039528062,224.82746378922366
71.07345745643444,64.16570705374728,64.16570705374728,98.74395873882806,88.95016273674109,71.76108465872497
42.541754121423395,83.03933496233644,83.03933496233644,90.15292749527089,64.513664610906,104.15139238363079
243.19435751030147,345.7034557877472,345.7034557877472,316.10053645496936,308.5997942386188,222.57497506140226
81.36110223905445,108.50395686539636,108.50395686539636,118.5602001345368,69.45458763043668,286.77635377719514
706.8363066611035,622.2216385429821,622.2216385429821,566.0855131040328,551.3611957611118,345.37764047391715
108.85933721831141,94.39394624721442,94.39394624721442,148.6772756453969,92.70950671096628,144.85498838214875
185.6962886973718,178.5548703144035,178.5548703144035,166.69712528141346,206.83654695189983,200.11552636132382
161.2314491411191,320.8227291283123,320.8227291283123,220.87419896349732,164.16535661733562,261.03017127902746
422.8179668960708,286.0833386655907,286.0833386655907,338.45651875385437,495.87445393312134,224.85452260932652
143.93508813642808,178.88120956001012,178.88120956001012,183.97248374152997,118.9782916052403,159.66657792317102
303.3360519828081,170.5160981282775,170.5160981282775,379.15381668721227,219.05407126680328,100.0941644144423
363.18692049977545,263.1253660961536,263.1253660961536,437.18535946814336,178.1048136336679,162.22816521488562
204.15722723765708,346.9574479438581,346.9574479438581,246.71639190644626,250.35048545330707,219.6862065897739
135.48243822455458,174.428412161165,174.428412161165,159.20228786316662,112.65550864987974,113.38640085591464
455.57097209947364,272.9227537040951,272.9227537040951,137.90782757948992,489.6320210963791,66.09407117298075
113.31145538870672,147.28885292124045,147.28885292124045,201.16645436253884,224.59628341707528,16.827071743849892
152.75725853846305,347.3608893189212,347.3608893189212,273.27573741652577,304.92934492668985,304.7996641883267
389.33032601606794,304.02146642906865,304.02146642906865,355.48966926852364,357.9993492311626,243.30379581481392
131.98066680289082,131.94283345134028,131.94283345134028,304.9584651503689,210.63018370505486,130.2154163276169
158.3419415263661,126.65348221711292,126.65348221711292,228.6033704137982,129.78979630606264,885.2506618908295
172.94326770499666,180.2622696810444,180.2622696810444,197.9568088233573,282.6248014579326,182.48517105301795
465.9448182185567,395.66595947102286,395.66595947102286,354.1525170002089,417.1495793173048,272.4728478485696
349.7449080853997,313.94142811263197,313.94142811263197,266.1277193732056,363.8398348745217,266.8947095619591
294.627833005976,259.9016299586707,259.9016299586707,307.66698436751165,247.42694001783175,141.73826259407988
80.09882566253899,127.47248481101678,127.47248481101678,99.89500271466841,154.7166504194683,122.59209878858357
77.11416165790041,14.047322472077832,14.047322472077832,149.21294848578898,101.7932754365608,11.222206741001736
148.76698896317268,146.60148802669468,146.60148802669468,168.51271164624762,113.40361116075694,291.42068978349073
167.03780447815672,128.53087210794908,128.53087210794908,393.2708939233039,182.8199895001546,122.35326252447258
46.501080143890476,230.67312060268483,230.67312060268483,226.27163429528846,68.06220360837361,86.6196695263465
99.28645487960655,63.42252107945107,63.42252107945107,160.7763951849646,117.46343278880462,89.85782985931881
133.50831030031674,168.43396028418053,168.43396028418053,216.2952716269877,156.79022113043413,156.801198409865
110.71581595754756,89.74111049558707,89.74111049558707,117.0665393100856,111.83623012667158,228.9945220850612
79.43564232046992,148.64253138536958,148.64253138536958,141.6972900589771,85.12546426583596,116.1467097500627
47.94258731349759,117.41962702441093,117.41962702441093,105.9344275632488,277.25863508112,30.794623468769608
275.50284608315985,470.4681431953335,470.4681431953335,51.557394479770345,399.77604226630785,413.4629012018422
34.71937343013511,51.73710237816622,51.73710237816622,53.85568773888447,56.61851501552409,45.921822667700454
97.98205213560995,126.90527928461016,126.90527928461016,112.36124913327811,157.4095421114253,251.37452262841597
27.17327073911511,6.254280542076841,6.254280542076841,8.718969449517237,19.83955118182705,35.90187037619723
128.81239086414712,136.321346406523,136.321346406523,112.75420421508915,132.78550962571302,108.50002960384258
107.4230535412316,173.5346507657208,173.5346507657208,213.2400617412984,95.57812344949023,211.62703202431686
29.63321408360269,47.30903935437746,47.30903935437746,71.26004817230877,63.73904783739996,93.80068162008101
430.5383433549152,70.14534861531817,70.14534861531817,399.33912942225464,297.03915892386965,1562.427542081373
217.11590412742763,190.1057928744817,190.1057928744817,261.9013651410766,200.5892529368888,158.53091313996157
124.24711867765751,307.2387512994136,307.2387512994136,382.2753918666089,409.1932367748192,302.203042845321
204.5943243349596,121.64846109483477,121.64846109483477,197.46304018681468,153.0663487819856,127.1828346683017
274.4382906461456,145.05645698293438,145.05645698293438,190.1432555376297,170.99440745241446,266.7504496687196
162.50845999707732,159.67148887806556,159.67148887806556,142.13138668973943,102.4485504730344,121.84125268218979
90.04686553927992,58.0972656974535,58.0972656974535,112.65622546097698,47.109797786853036,61.13835015253292
374.6750655502306,468.767773499678,468.767773499678,399.22516277573,378.4074651377054,184.85223269046298
103.31261432070607,247.8940192549394,247.8940192549394,310.7998193560845,347.5549421764872,159.57949328139048
49.22663255128951,123.94338078970458,123.94338078970458,178.05660424520906,90.6923926159066,149.92010485400195
473.7936623959118,421.4807739211915,421.4807739211915,447.92926928181504,300.60374362134496,267.3817683238102
106.2921698881267,115.5600845098997,115.5600845098997,99.09716965384642,87.48678942525835,101.67657297804676
126.99720618419664,168.88840839985824,168.88840839985824,195.07395106269797,84.92146024720604,149.24791613538852
44.240500156625565,75.69435386469203,75.69435386469203,58.58620599942852,52.75752830533345,90.45729898689557
196.22740814773223,171.48606511678906,171.48606511678906,266.5796701966029,412.8707165720144,71.08227855273456
329.97835209134917,203.18281030545413,203.18281030545413,180.9295405945995,246.98199469058645,161.2984811220891
106.58062469338304,70.97866948614606,70.97866948614606,114.74657914867832,118.89863705714605,143.7532573377219
360.3120186005023,252.68323126071544,252.68323126071544,306.673627787196,333.55149797902726,185.60749385831372
253.10104547440082,275.3288866034135,275.3288866034135,237.51924756515822,270.8807791789229,184.5185566130068
260.0139157190395,177.3882155754437,177.3882155754437,207.73610479808136,167.47724337481782,142.8551893399929
355.99212265638545,332.330954832618,332.330954832618,383.0123831833604,255.6117559850967,238.7831214646851
372.2953705288622,457.44189638482885,457.44189638482885,405.5167729018689,237.26645930921586,190.92237379624808
121.456529090849,149.40949692007956,149.40949692007956,95.09588638357509,125.64971560879677,160.6661592207385
211.8729135025254,138.21934714714928,138.21934714714928,233.32860817411503,209.1989799441512,157.37893982277131
257.9265744537399,168.3562138904791,168.3562138904791,202.59232076599858,102.85998043796776,87.27047117767891
193.07621911234315,256.0663171463821,256.0663171463821,161.76751426694068,256.0449220404419,243.66780815261842
29.385299464521236,44.396908906816975,44.396908906816975,58.895488219597034,23.175170727433358,46.03918673952546
1317.0014590790445,1858.7530995990423,1858.7530995990423,919.9983125048849,736.4077943974844,23.39932830619544
250.0919248891968,78.34711965541148,78.34711965541148,264.2022991344179,158.4067595109132,157.3153658370139
71.09413779418273,86.63316511607357,86.63316511607357,128.37561245421827,51.68111540587752,88.586555221544
94.4597867291203,104.12933364481155,104.12933364481155,118.74893122703148,70.84169690935958,258.4923387830663
112.42068197066641,92.10502554378188,92.10502554378188,342.02458652324697,69.07596182649303,43.57586568923696
109.83781403551892,99.57838211389343,99.57838211389343,85.20207547740931,151.67790600058345,201.50271704062348
112.73229535286974,125.00108026771404,125.00108026771404,120.4861899438042,192.11503518156613,228.62794628008905
72.48204257988881,222.98218383624928,222.98218383624928,135.2556160954143,107.11847615539166,165.29065399115666
112.14472714904188,151.8979038050307,151.8979038050307,186.4359437846832,97.28468179541193,156.9236286158425
47.943746826986654,56.67235500538344,56.67235500538344,50.49172954985656,25.98712425092014,32.05392423409688
150.00386594333125,181.85661257192712,181.85661257192712,192.14125366070118,265.2496451539251,290.1597534580108
635.959380465237,495.642884999274,495.642884999274,166.3316906031419,482.17219063959953,277.31121734563305
59.38855930545539,88.33758040677245,88.33758040677245,68.14289077299983,78.68828411596913,74.51980412924738
81.31973233949995,169.86262271582947,169.86262271582947,86.41486084980076,121.39779850360384,342.56876404943114
198.28858749963783,212.23175687878373,212.23175687878373,196.22030868356808,180.08477804063756,169.12764062201123
221.68466932411235,207.80465571588047,207.80465571588047,284.5626219523351,143.33034211710017,193.41406388319172
146.36433362165513,159.95063024461308,159.95063024461308,247.30043688415319,138.72464391779144,352.17168295721245
103.17570723003756,99.809475041218,99.809475041218,203.30607759223275,95.43130482652408,91.0389729914795
66.22469752263021,49.20328318061164,49.20328318061164,89.28204072061682,53.98008337831606,101.18517604098886
234.3047215463802,317.34342024829965,317.34342024829965,318.8461150768687,225.4609791785696,188.7023113537297
565.3592486204445,510.12635921035934,510.12635921035934,744.3780360603805,343.7822731623155,331.66821806139154
131.47557807737545,151.05028987264612,151.05028987264612,169.6812518770419,92.91887947540596,147.88375489515516
116.17723027122734,114.97182652910715,114.97182652910715,151.75530494402514,107.05079607303864,106.23320016953838
173.72009479880504,187.9547489398796,187.9547489398796,152.44727050063284,172.06386437288262,118.45389721968596
44.983447862374895,112.16109346619558,112.16109346619558,98.39890543640298,87.8538103383953,59.01467629496987
290.2653649791125,106.94764288068563,106.94764288068563,197.3746020691116,183.6192908862212,128.8437050462141
144.22883155365818,170.9737586087724,170.9737586087724,164.28780525008506,261.95915370288793,272.96823787871546
151.22047305631682,234.0830896429892,234.0830896429892,157.53851563211916,158.63809320187988,95.84603120627109
194.27282347149816,239.40424657292266,239.40424657292266,175.77075893491528,199.87068560092357,126.8399709346302
277.38690858597863,202.29902465618,202.29902465618,115.30564844117481,185.65250116637938,123.30277076336552
137.99680050667664,130.93302040109407,130.93302040109407,230.66059630531362,169.3103647829695,86.65117168953991
131.61726202008498,117.90165052550934,117.90165052550934,176.4643273837651,110.5590903522047,101.26925776408736
114.20070837454115,159.69059588069558,159.69059588069558,172.47830691940868,222.40648238851745,143.9426690784418
351.97902982699304,344.1029994142373,344.1029994142373,359.1833754132457,413.9031675315542,296.67298498745515
90.39365771575191,109.1575745852077,109.1575745852077,151.95580004864644,58.01993087104589,141.84615983486472
28.082989516003288,38.763444237302046,38.763444237302046,60.47574974030736,32.38231700542167,167.83532239956483
306.2983038122435,313.3858601661605,313.3858601661605,235.32985364675275,347.09076299769265,169.42952913918614
332.04133408028537,358.8328957662951,358.8328957662951,335.4709996386469,319.4805239803398,243.70967811635654
142.66922488383835,156.0232632550703,156.0232632550703,193.3082100984485,95.6847166802778,123.59433728991074
156.52484962954276,159.01862648195197,159.01862648195197,278.87964023563615,161.74318271401364,182.83160533024446
314.3535660748378,299.30259804766257,299.30259804766257,402.60285997325434,300.91550246412703,210.37862351367735
246.79359722900932,114.74693710815217,114.74693710815217,220.06494273917545,116.05294276641209,99.03784504356449
177.91599387042146,273.8773514973662,273.8773514973662,197.64714516380042,107.76726956163272,224.01831961924321
292.5678577017377,289.4272672750055,289.4272672750055,261.16755126819425,216.23242764578444,188.3587609770669
235.20893864443275,56.21573466234418,56.21573466234418,322.4169999757174,168.49692827062282,21.85603562237205
104.30436757756858,106.12808799868117,106.12808799868117,144.5880889358229,139.89144126892708,126.44861106299636
356.27017379097487,264.67941243621243,264.67941243621243,323.56636168198247,314.00346561553795,240.1922127582415
206.4354279127479,190.60879908637511,190.60879908637511,225.30715252453086,200.3073878583879,210.4631925493464
120.9066891504899,109.94666891491673,109.94666891491673,177.72524407820853,91.76918986113851,279.8447039144549
197.19906935574684,286.0812687403058,286.0812687403058,423.5195956248774,176.01369124583908,264.8857479690194
258.1367515303896,247.3586589540619,247.3586589540619,255.54578340719613,135.309963169194,178.81977921289166
120.84044421374136,120.1713435035474,120.1713435035474,233.87449883393887,139.92462681547437,53.01925555928121
66.92502902353999,138.44124982622637,138.44124982622637,99.46202408653345,83.76476492119977,100.20283010415592
165.25012455638893,252.58644077328896,252.58644077328896,214.72597329133015,266.1789482150249,228.56036026476445
124.89772779907513,215.09749836685052,215.09749836685052,81.54366158826981,75.18038057586945,124.0689056508668
120.60938921381523,85.6690327294588,85.6690327294588,150.65283565988003,72.18906781440063,169.03274639653685
231.81319150882183,206.7125710968099,206.7125710968099,172.94834004598428,150.93890317207894,184.5500605024407
107.64654713577387,13.590023045693329,13.590023045693329,41.19396074810062,25.412930127890693,36.84358567490056
108.5288351892437,101.53527912862657,101.53527912862657,132.53995371822774,112.82284416099102,223.58253020074483
95.4892688390847,121.37421291224196,121.37421291224196,117.22077988432943,75.78227914492331,97.56684213386849
78.2264445322313,124.01164563189779,124.01164563189779,136.63442568779405,81.36254251978653,143.70113350531332
41.22019597775574,10.712568158999543,10.712568158999543,32.764857323543986,311.43897062942983,391.6434377110617
262.59489781477185,331.73933568743433,331.73933568743433,241.85397004472446,275.6167379284937,169.09056682265134
491.28050233630114,569.9547618488987,569.9547618488987,430.4445096390886,548.4576141788453,266.847739027432
118.38931077714014,135.76919383677168,135.76919383677168,188.5171143012184,131.67593028645982,253.3277619562244
46.065688931448705,140.70754395932596,140.70754395932596,101.80909909753916,72.9732561723689,116.80297158646219
292.1369824892007,255.17731011057683,255.17731011057683,164.22519759881246,176.06677734453712,921.5109049770624
71.82910765071243,292.5822313345091,292.5822313345091,198.3644837989254,64.75576939436218,378.5044721922412
179.00166465834184,318.99277028167666,318.99277028167666,96.25809033463396,166.41577540132946,112.79511884321929
247.19729100428157,239.0490473940311,239.0490473940311,209.6167596877901,264.4655456961221,130.16243800615237
221.11962921176345,291.3444418881955,291.3444418881955,233.49349437230669,129.689475888777,125.96207216511627
120.84327528996504,118.51220603717456,118.51220603717456,164.63012991008077,191.23035153675636,126.01887409035608
173.5966423142649,122.80385457777577,122.80385457777577,178.72727760881955,132.03894646067073,188.299272950126
130.35032861362964,170.83554258213042,170.83554258213042,172.47221894990105,116.7626303831654,199.72956520193247
141.85121863081508,178.1645496782401,178.1645496782401,196.6317900099173,175.68166182852778,351.81023408657563
255.55276961730289,161.00541242167415,161.00541242167415,213.12739757073402,199.5156539008463,300.08972051232064
176.23411955453088,283.0032380935037,283.0032380935037,167.95427507827696,255.73777196938644,104.15290198096281
284.86053749325816,224.8311445970004,224.8311445970004,357.8570301899434,321.60140838504094,203.72070770997638
101.58797135905093,181.00571618728267,181.00571618728267,216.29967796245774,166.61413389511884,160.31282799613246
170.7410220433209,131.93087963281988,131.93087963281988,155.4718106449266,74.82282411109806,69.82576948584534
146.9359904154991,107.29491350647696,107.29491350647696,110.07668366233037,139.80300844443312,221.8348697409438
250.54523363639592,303.4676061709573,303.4676061709573,470.5617711203382,179.85796530223027,159.78510332330382
294.8197712254293,216.01233141688027,216.01233141688027,154.29895430119254,164.13921996874222,91.25409915618765
30.620394664167577,34.16407025421881,34.16407025421881,347.2594653409108,42.6010608041789,72.58940681831581
103.46901667730684,109.18695458722044,109.18695458722044,72.95539059184387,109.53189339243322,180.44181306321437
359.9666907888015,270.01582742151004,270.01582742151004,348.17415234251746,340.3635538062095,224.21951517094325
316.6247885494737,242.71243300827967,242.71243300827967,305.6669190387648,353.0740248586555,233.8817497536081
507.5007460565558,675.6779485352945,675.6779485352945,493.32058481231394,454.1380681626392,148.39398740020175
